event,op,regret,acc,eps_spent,capacity_remaining
235,insert,1151588069952165.8,22.858458224416232,0.0,inf
236,insert,1151588069952472.8,17.522969940961794,0.0,inf
237,insert,1151588069952500.8,5.2827327766941785,0.0,inf
238,insert,1151588069952502.0,1.0990569965985664,0.0,inf
239,insert,1151588069952510.2,2.8520813625514023,0.0,inf
240,insert,1151588069952695.0,13.591071485614606,0.0,inf
241,insert,1151588069953120.5,20.627541712066527,0.0,inf
242,insert,1151588069953148.8,5.3146837891374865,0.0,inf
243,insert,1151588069953150.5,1.340030098023452,0.0,inf
244,insert,1151588069953172.8,4.726884788708592,0.0,inf
245,insert,1151588069953262.8,9.490465148593278,0.0,inf
246,insert,1151588069953283.8,4.576509270909391,0.0,inf
247,insert,1151588069953504.5,14.861289264842807,0.0,inf
248,insert,1151588069953608.5,10.202562752181965,0.0,inf
249,insert,1151588069953661.8,7.299538963271372,0.0,inf
250,insert,1151588069953765.2,10.171183437394712,0.0,inf
251,insert,1151588069954704.0,30.639580487929848,0.0,inf
252,insert,1151588069954758.2,7.361163768411254,0.0,inf
253,insert,1151588069955606.0,29.115190002431888,0.0,inf
254,insert,1151588069955637.5,5.6053507975870325,0.0,inf
255,insert,1151588069955864.5,15.066368155450562,0.0,inf
256,insert,1151588069956591.8,26.96678721165031,0.0,inf
257,insert,1151588069956860.5,16.39462011224672,0.0,inf
258,insert,1151588069956861.2,0.8338483238279584,0.0,inf
259,insert,1151588069956861.2,0.08194528998519424,0.0,inf
260,insert,1151588069956914.2,7.27435273046267,0.0,inf
261,insert,1151588069956999.2,9.21873621268548,0.0,inf
262,insert,1151588069957097.8,9.928079174986776,0.0,inf
263,insert,1151588069957179.0,9.020083980983735,0.0,inf
264,insert,1151588069957719.2,23.244385907718524,0.0,inf
265,insert,1151588069957831.8,10.610247487048458,0.0,inf
266,insert,1151588069957935.8,10.19502887594779,0.0,inf
267,insert,1151588069957975.5,6.306135659514716,0.0,inf
268,insert,1151588069958319.2,18.543210897054003,0.0,inf
269,insert,1151588069958504.2,13.602205961283968,0.0,inf
270,insert,1151588069958583.8,8.916318045257064,0.0,inf
271,insert,1151588069958677.0,9.653425728861862,0.0,inf
272,insert,1151588069959240.5,23.735783091891708,0.0,inf
273,insert,1151588069959278.8,6.194285990692785,0.0,inf
274,insert,1151588069959301.0,4.725393682872136,0.0,inf
275,insert,1151588069959699.0,19.952237372688845,0.0,inf
276,insert,1151588069960276.8,24.037938841781134,0.0,inf
277,insert,1151588069960332.0,7.42907703850657,0.0,inf
278,insert,1151588069960655.5,17.983964970284656,0.0,inf
279,insert,1151588069960732.5,8.772265170155315,0.0,inf
280,insert,1151588069960743.5,3.3007611459940573,0.0,inf
281,insert,1151588069960891.8,12.175525180559866,0.0,inf
282,insert,1151588069960918.0,5.120948729762937,0.0,inf
283,insert,1151588069961285.5,19.167087070559866,0.0,inf
284,insert,1151588069961821.2,23.147135719766506,0.0,inf
285,insert,1151588069962162.2,18.462826922605863,0.0,inf
286,insert,1151588069962305.8,11.978195271059203,0.0,inf
287,insert,1151588069962899.8,24.374321101824172,0.0,inf
288,insert,1151588069963518.8,24.878534242179967,0.0,inf
289,insert,1151588069963680.0,12.703075321301327,0.0,inf
290,insert,1151588069963683.8,1.904541560056237,0.0,inf
291,insert,1151588069963792.2,10.414225300210367,0.0,inf
292,insert,1151588069963805.5,3.644840652051121,0.0,inf
293,insert,1151588069963808.5,1.744635245970013,0.0,inf
294,insert,1151588069963955.0,12.098760041527814,0.0,inf
295,insert,1151588069963958.0,1.7095175318899658,0.0,inf
