event,op,regret,acc,eps_spent,capacity_remaining
37,insert,1151588070499282.2,0.7749234099534892,0.0,inf
38,insert,1151588070499313.2,5.55887448251698,0.0,inf
39,insert,1151588070499332.5,4.376265078385554,0.0,inf
40,insert,1151588070499332.8,0.5118854688611263,0.0,inf
41,insert,1151588070499339.0,2.4804117868479505,0.0,inf
42,insert,1151588070499424.2,9.23517594829012,0.0,inf
43,insert,1151588070499434.2,3.156463790586625,0.0,inf
44,insert,1151588070499434.2,0.3448185557099688,0.0,inf
45,insert,1151588070499449.5,3.906938178026102,0.0,inf
46,insert,1151588070499484.0,5.868518337665903,0.0,inf
47,insert,1151588070499538.5,7.375401335007081,0.0,inf
48,insert,1151588070499577.0,6.198749722995961,0.0,inf
49,insert,1151588070499624.8,6.918993662959423,0.0,inf
50,insert,1151588070499706.5,9.040166697319265,0.0,inf
51,insert,1151588070499714.8,2.8841345076056966,0.0,inf
52,insert,1151588070499744.2,5.4327480518042055,0.0,inf
53,insert,1151588070499750.2,2.464076704892234,0.0,inf
54,insert,1151588070499751.5,1.119022100394834,0.0,inf
55,insert,1151588070499762.2,3.2972884150641075,0.0,inf
56,insert,1151588070499771.2,3.013572842913052,0.0,inf
57,insert,1151588070499775.8,2.122077871317077,0.0,inf
58,insert,1151588070499805.0,5.409327765514939,0.0,inf
59,insert,1151588070499807.5,1.57756727493223,0.0,inf
60,insert,1151588070499812.5,2.2089637376908744,0.0,inf
61,insert,1151588070499825.8,3.648030813859134,0.0,inf
62,insert,1151588070499887.2,7.837870318513672,0.0,inf
63,insert,1151588070499908.5,4.616911173047463,0.0,inf
64,insert,1151588070499910.2,1.2985592905598846,0.0,inf
65,insert,1151588070499943.0,5.7291910321861215,0.0,inf
66,insert,1151588070499957.8,3.8543795611729093,0.0,inf
67,insert,1151588070499968.2,3.2216627720081643,0.0,inf
68,insert,1151588070500016.0,6.9046312297483565,0.0,inf
69,insert,1151588070500030.5,3.792321353945729,0.0,inf
70,insert,1151588070500091.2,7.789158986017959,0.0,inf
71,insert,1151588070500105.0,3.7104953158667033,0.0,inf
72,insert,1151588070500107.0,1.4191392451156073,0.0,inf
73,insert,1151588070500107.0,0.242736534669028,0.0,inf
74,insert,1151588070500218.2,10.548695065732844,0.0,inf
75,insert,1151588070500235.8,4.189060799437371,0.0,inf
76,insert,1151588070500255.5,4.449043898259519,0.0,inf
77,insert,1151588070500258.2,1.6873337426278674,0.0,inf
78,insert,1151588070500264.5,2.493235500615789,0.0,inf
79,insert,1151588070500264.8,0.42552328442597265,0.0,inf
80,insert,1151588070500267.0,1.4604048039087179,0.0,inf
81,insert,1151588070500335.2,8.26576014486893,0.0,inf
82,insert,1151588070500335.5,0.48153246564677343,0.0,inf
83,insert,1151588070500342.5,2.662413379203455,0.0,inf
84,insert,1151588070500346.8,2.085409832208794,0.0,inf
85,insert,1151588070500347.0,0.43418799754181636,0.0,inf
86,insert,1151588070500347.8,0.9035748306509701,0.0,inf
87,insert,1151588070500349.5,1.3438055690344464,0.0,inf
88,insert,1151588070500354.8,2.3101049879241646,0.0,inf
89,insert,1151588070500383.0,5.309698209530033,0.0,inf
90,insert,1151588070500394.8,3.416100921193218,0.0,inf
91,insert,1151588070500428.5,5.8112275307827,0.0,inf
92,insert,1151588070500472.8,6.6594491543417975,0.0,inf
93,insert,1151588070500472.8,0.03591183795154507,0.0,inf
94,insert,1151588070500482.8,3.1609160727036283,0.0,inf
95,insert,1151588070500486.8,1.9705376107280053,0.0,inf
96,insert,1151588070500498.2,3.38940878856965,0.0,inf
97,insert,1151588070500510.5,3.4887179446630388,0.0,inf
98,insert,1151588070500515.8,2.2676971895636076,0.0,inf
99,insert,1151588070500516.0,0.38057734757909234,0.0,inf
100,insert,1151588070500516.5,0.756232368869326,0.0,inf
101,insert,1151588070500519.0,1.6086516792393963,0.0,inf
102,insert,1151588070500520.5,1.2181227923410667,0.0,inf
103,insert,1151588070500560.5,6.330850681723784,0.0,inf
104,insert,1151588070500562.5,1.3984138191924949,0.0,inf
105,insert,1151588070500631.0,8.271794957402786,0.0,inf
106,insert,1151588070500631.0,0.26864901867834323,0.0,inf
107,insert,1151588070500638.8,2.7925887931098,0.0,inf
108,insert,1151588070500733.8,9.750236497354848,0.0,inf
109,insert,1151588070500736.5,1.6872979197714741,0.0,inf
110,insert,1151588070500747.8,3.3537059252356656,0.0,inf
111,insert,1151588070500753.8,2.4378715611964346,0.0,inf
112,insert,1151588070500755.2,1.2547955660119872,0.0,inf
113,insert,1151588070500774.5,4.388575235078583,0.0,inf
114,insert,1151588070500830.8,7.494063668443683,0.0,inf
115,insert,1151588070500955.0,11.15068739025179,0.0,inf
116,insert,1151588070500958.0,1.7333666968427792,0.0,inf
117,insert,1151588070500962.0,1.9727754650083589,0.0,inf
118,insert,1151588070500977.0,3.871121842094826,0.0,inf
119,insert,1151588070501005.0,5.283363458426629,0.0,inf
120,insert,1151588070501090.5,9.244939161065208,0.0,inf
121,insert,1151588070501135.2,6.691426343135478,0.0,inf
122,insert,1151588070501240.0,10.235299285596195,0.0,inf
123,insert,1151588070501240.2,0.4770765050306601,0.0,inf
124,insert,1151588070501304.2,8.000095308555782,0.0,inf
125,insert,1151588070501305.2,0.9770823937217368,0.0,inf
126,insert,1151588070501305.8,0.7273681091511648,0.0,inf
127,insert,1151588070501328.0,4.708929742463569,0.0,inf
128,insert,1151588070501346.8,4.329085725408194,0.0,inf
129,insert,1151588070501346.8,0.10820596622129686,0.0,inf
130,insert,1151588070501356.2,3.071192278544175,0.0,inf
131,insert,1151588070501372.2,3.9993578044016864,0.0,inf
132,insert,1151588070501400.8,5.34313185845164,0.0,inf
133,insert,1151588070501480.0,8.908179660727125,0.0,inf
134,insert,1151588070501486.8,2.616770466636355,0.0,inf
135,insert,1151588070501494.2,2.7504319095961325,0.0,inf
136,insert,1151588070501502.5,2.853316990543533,0.0,inf
137,insert,1151588070501519.2,4.106683201224589,0.0,inf
138,insert,1151588070501529.8,3.2530721508313576,0.0,inf
139,insert,1151588070501530.0,0.5673736709668096,0.0,inf
140,insert,1151588070501597.0,8.186891404305864,0.0,inf
141,insert,1151588070501607.5,3.2240663935759333,0.0,inf
142,insert,1151588070501649.8,6.498181349787439,0.0,inf
143,insert,1151588070501658.8,2.9872484364755003,0.0,inf
144,insert,1151588070501674.5,3.9614202252598183,0.0,inf
145,insert,1151588070501723.8,7.025386939957386,0.0,inf
146,insert,1151588070501733.2,3.073295473716086,0.0,inf
147,insert,1151588070501749.0,3.9657585271780027,0.0,inf
148,insert,1151588070501761.2,3.4825640212681375,0.0,inf
149,insert,1151588070501763.2,1.4231896841126348,0.0,inf
150,insert,1151588070501769.5,2.511384147051334,0.0,inf
151,insert,1151588070501806.8,6.108567120074044,0.0,inf
152,insert,1151588070501819.0,3.510063050641929,0.0,inf
153,insert,1151588070501849.5,5.513477616986526,0.0,inf
154,insert,1151588070501858.2,2.95836851227287,0.0,inf
155,insert,1151588070501888.2,5.480944542851734,0.0,inf
156,insert,1151588070501926.8,6.2102649846402596,0.0,inf
157,insert,1151588070501927.2,0.7709155249387827,0.0,inf
158,insert,1151588070501928.2,0.9849876626923288,0.0,inf
159,insert,1151588070501929.2,0.9995259934745926,0.0,inf
160,insert,1151588070501936.2,2.6688801270548694,0.0,inf
161,insert,1151588070501946.5,3.1876983066638607,0.0,inf
162,insert,1151588070501947.0,0.7747698367601652,0.0,inf
163,insert,1151588070501956.5,3.0963917240601297,0.0,inf
164,insert,1151588070502012.8,7.499569583945533,0.0,inf
165,insert,1151588070502015.2,1.5716228717380654,0.0,inf
166,insert,1151588070502051.2,6.009979758237974,0.0,inf
167,insert,1151588070502062.5,3.3393955249100276,0.0,inf
168,insert,1151588070502062.5,0.20136050664691885,0.0,inf
169,insert,1151588070502080.0,4.19094030944665,0.0,inf
170,insert,1151588070502168.0,9.383380677156573,0.0,inf
171,insert,1151588070502169.5,1.2184372658571672,0.0,inf
172,insert,1151588070502200.8,5.596013137204667,0.0,inf
173,insert,1151588070502203.8,1.7469514215399453,0.0,inf
174,insert,1151588070502218.2,3.8179804241280726,0.0,inf
175,insert,1151588070502260.8,6.5244217322506355,0.0,inf
176,insert,1151588070502287.5,5.183506693154951,0.0,inf
177,insert,1151588070502288.2,0.9324518041343568,0.0,inf
178,insert,1151588070502307.8,4.40688861890753,0.0,inf
179,insert,1151588070502380.5,8.526870849433788,0.0,inf
180,insert,1151588070502440.0,7.7083556681301255,0.0,inf
181,insert,1151588070502440.0,0.09427334420449984,0.0,inf
182,insert,1151588070502538.0,9.90421750315021,0.0,inf
183,insert,1151588070502563.8,5.064208156456219,0.0,inf
184,insert,1151588070502564.2,0.7108927995249104,0.0,inf
185,insert,1151588070502565.5,1.0890992687480008,0.0,inf
186,insert,1151588070502570.5,2.2304561858584155,0.0,inf
187,insert,1151588070502632.2,7.850356233772743,0.0,inf
188,insert,1151588070502633.2,1.0478425991621112,0.0,inf
189,insert,1151588070502693.5,7.759601213599904,0.0,inf
190,insert,1151588070502714.2,4.5619389855185535,0.0,inf
191,insert,1151588070502715.0,0.8657982600126966,0.0,inf
192,insert,1151588070502745.0,5.4875167633246775,0.0,inf
193,insert,1151588070502774.2,5.397212415303924,0.0,inf
194,insert,1151588070502785.5,3.3591065338358383,0.0,inf
195,insert,1151588070502793.0,2.751963081790999,0.0,inf
196,insert,1151588070502814.5,4.632562614174274,0.0,inf
197,insert,1151588070502821.0,2.546672485383271,0.0,inf
198,insert,1151588070502826.5,2.346130517424226,0.0,inf
199,insert,1151588070502844.8,4.286348006054393,0.0,inf
200,insert,1151588070502853.5,2.9643040714649427,0.0,inf
201,insert,1151588070502867.0,3.6771443202447154,0.0,inf
202,insert,1151588070502873.0,2.4632029427702644,0.0,inf
203,insert,1151588070502874.0,0.9449040877231312,0.0,inf
204,insert,1151588070502875.8,1.345472782952478,0.0,inf
205,insert,1151588070502896.2,4.540807698505996,0.0,inf
206,insert,1151588070502897.0,0.832160601916982,0.0,inf
207,insert,1151588070502903.5,2.5303075504547867,0.0,inf
208,insert,1151588070502920.8,4.167761162193525,0.0,inf
209,insert,1151588070502937.2,4.06698993653595,0.0,inf
210,insert,1151588070502945.0,2.79459966336736,0.0,inf
211,insert,1151588070502945.8,0.9066832739711459,0.0,inf
212,insert,1151588070502956.8,3.3011647254639023,0.0,inf
213,insert,1151588070503019.2,7.9004507405489415,0.0,inf
214,insert,1151588070503023.0,1.9438486711413736,0.0,inf
215,insert,1151588070503023.2,0.4810715148248419,0.0,inf
216,insert,1151588070503023.8,0.772959767920506,0.0,inf
217,insert,1151588070503027.8,1.9776058538850503,0.0,inf
218,insert,1151588070503028.8,1.0556295602860346,0.0,inf
219,insert,1151588070503028.8,0.12119438447077524,0.0,inf
220,insert,1151588070503029.8,1.0116338499042588,0.0,inf
221,insert,1151588070503040.0,3.1873086164086666,0.0,inf
222,insert,1151588070503040.2,0.38781458704148986,0.0,inf
223,insert,1151588070503045.2,2.239749601095461,0.0,inf
224,insert,1151588070503047.0,1.2822592485571676,0.0,inf
225,insert,1151588070503073.0,5.087795126947022,0.0,inf
226,insert,1151588070503086.0,3.6111626936607815,0.0,inf
227,insert,1151588070503089.8,1.9137539815654518,0.0,inf
228,insert,1151588070503121.2,5.606468994650936,0.0,inf
229,insert,1151588070503121.2,0.34633965603979977,0.0,inf
230,insert,1151588070503135.2,3.729816624343079,0.0,inf
231,insert,1151588070503155.8,4.523689790475631,0.0,inf
232,insert,1151588070503182.0,5.130274548652967,0.0,inf
233,insert,1151588070503201.2,4.382633755779613,0.0,inf
234,insert,1151588070503227.2,5.087741647391523,0.0,inf
235,insert,1151588070503243.0,3.9818203899206424,0.0,inf
236,insert,1151588070503244.5,1.208050277682653,0.0,inf
237,insert,1151588070503269.0,4.943792059150519,0.0,inf
238,insert,1151588070503273.2,2.090073743034994,0.0,inf
239,insert,1151588070503279.5,2.5200501434980196,0.0,inf
240,insert,1151588070503319.2,6.314438527188912,0.0,inf
241,insert,1151588070503319.5,0.36057747467244816,0.0,inf
242,insert,1151588070503320.0,0.7366592303887813,0.0,inf
243,insert,1151588070503326.5,2.5384805785686204,0.0,inf
244,insert,1151588070503330.2,1.9189071927462287,0.0,inf
245,insert,1151588070503350.5,4.497474359043554,0.0,inf
246,insert,1151588070503359.2,2.9389680977915003,0.0,inf
247,insert,1151588070503375.5,4.03357506914231,0.0,inf
248,insert,1151588070503376.2,0.8342934741420507,0.0,inf
249,insert,1151588070503474.0,9.889654938914521,0.0,inf
250,insert,1151588070503536.8,7.9209919127233555,0.0,inf
251,insert,1151588070503537.5,0.856768464367919,0.0,inf
252,insert,1151588070503585.0,6.9001248850859085,0.0,inf
253,insert,1151588070503587.0,1.3868970494700577,0.0,inf
254,insert,1151588070503588.0,1.0409217387442933,0.0,inf
255,insert,1151588070503590.0,1.3904792109538517,0.0,inf
256,insert,1151588070503598.0,2.82273085851339,0.0,inf
257,insert,1151588070503610.8,3.572470805813338,0.0,inf
258,insert,1151588070503634.2,4.837279038418085,0.0,inf
259,insert,1151588070503636.2,1.4237645846655642,0.0,inf
260,insert,1151588070503636.8,0.7349887544646145,0.0,inf
261,insert,1151588070503728.8,9.590428527159492,0.0,inf
262,insert,1151588070503729.0,0.5965313516518229,0.0,inf
263,insert,1151588070503737.5,2.90465259464205,0.0,inf
264,insert,1151588070503780.8,6.584770286181708,0.0,inf
265,insert,1151588070503866.5,9.258177337305362,0.0,inf
266,insert,1151588070503886.2,4.4557461632469835,0.0,inf
267,insert,1151588070503912.8,5.1595234842465025,0.0,inf
268,insert,1151588070503919.2,2.53587793655754,0.0,inf
269,insert,1151588070503919.2,0.014093286805580973,0.0,inf
270,insert,1151588070503922.0,1.6592187157883398,0.0,inf
271,insert,1151588070503924.8,1.670320376696532,0.0,inf
272,insert,1151588070503955.5,5.540051077784884,0.0,inf
273,insert,1151588070503967.2,3.435685900145095,0.0,inf
274,insert,1151588070503985.8,4.302768482760379,0.0,inf
275,insert,1151588070503992.2,2.551930613939092,0.0,inf
276,insert,1151588070503992.2,0.12669059922328962,0.0,inf
277,insert,1151588070503993.0,0.8014983925398003,0.0,inf
278,insert,1151588070503993.5,0.7336609217464893,0.0,inf
279,insert,1151588070503997.8,2.0735786514022863,0.0,inf
280,insert,1151588070504002.5,2.2033292436608836,0.0,inf
281,insert,1151588070504021.0,4.287768931499668,0.0,inf
282,insert,1151588070504024.8,1.9672712201184863,0.0,inf
283,insert,1151588070504034.8,3.1482415497069436,0.0,inf
284,insert,1151588070504035.2,0.6424860639081107,0.0,inf
285,insert,1151588070504055.5,4.491087205756064,0.0,inf
286,insert,1151588070504097.2,6.462342205667973,0.0,inf
287,insert,1151588070504103.0,2.417834626894095,0.0,inf
288,insert,1151588070504103.0,0.030250075983079938,0.0,inf
289,insert,1151588070504103.0,0.22390400755063844,0.0,inf
290,insert,1151588070504103.8,0.7974024391695114,0.0,inf
291,insert,1151588070504104.5,0.8156888396070663,0.0,inf
292,insert,1151588070504140.8,6.018349861096517,0.0,inf
293,insert,1151588070504144.5,1.966210317427739,0.0,inf
294,insert,1151588070504158.5,3.7516953373812494,0.0,inf
295,insert,1151588070504158.5,0.32138218517270545,0.0,inf
296,insert,1151588070504158.5,0.09422640797848647,0.0,inf
297,insert,1151588070504162.2,1.9504558520079538,0.0,inf
298,insert,1151588070504172.0,3.1396759303083046,0.0,inf
299,insert,1151588070504200.2,5.314387537779027,0.0,inf
300,insert,1151588070504270.0,8.346342670830671,0.0,inf
301,insert,1151588070504309.5,6.281162686520272,0.0,inf
302,insert,1151588070504309.5,0.2520218568672936,0.0,inf
303,insert,1151588070504340.8,5.599002180425687,0.0,inf
304,insert,1151588070504348.0,2.6703636013948797,0.0,inf
305,insert,1151588070504403.8,7.465795503261203,0.0,inf
306,insert,1151588070504405.0,1.0624136071792258,0.0,inf
307,insert,1151588070504407.2,1.4920360491758404,0.0,inf
308,insert,1151588070504407.2,0.15794748824000782,0.0,inf
309,insert,1151588070504407.5,0.4056812912095391,0.0,inf
310,insert,1151588070504456.0,6.969288659925487,0.0,inf
311,insert,1151588070504457.2,1.0621757715283557,0.0,inf
312,insert,1151588070504472.8,3.9450642248435086,0.0,inf
313,insert,1151588070504525.0,7.227671047974926,0.0,inf
314,insert,1151588070504601.2,8.725894633113384,0.0,inf
315,insert,1151588070504603.0,1.3004614734923097,0.0,inf
316,insert,1151588070504633.5,5.528730020508936,0.0,inf
317,insert,1151588070504635.0,1.2128907698009908,0.0,inf
318,insert,1151588070504646.0,3.3179189298649234,0.0,inf
319,insert,1151588070504651.0,2.2426733119591056,0.0,inf
320,insert,1151588070504681.2,5.499814500702895,0.0,inf
321,insert,1151588070504726.0,6.685526031747168,0.0,inf
322,insert,1151588070504740.2,3.7723745448033212,0.0,inf
323,insert,1151588070504740.2,0.08489513421600847,0.0,inf
324,insert,1151588070504750.5,3.2186760987293104,0.0,inf
325,insert,1151588070504752.2,1.2797196605594676,0.0,inf
326,insert,1151588070504755.5,1.7752175154087912,0.0,inf
327,insert,1151588070504756.8,1.1149015759855558,0.0,inf
328,insert,1151588070504761.0,2.064542837624381,0.0,inf
329,insert,1151588070504764.8,1.9514377343339289,0.0,inf
330,insert,1151588070504766.0,1.1351408811221173,0.0,inf
331,insert,1151588070504779.5,3.676726946450997,0.0,inf
332,insert,1151588070504793.5,3.735708307927803,0.0,inf
333,insert,1151588070504793.5,0.34100522735308036,0.0,inf
334,insert,1151588070504812.0,4.291716299533546,0.0,inf
335,insert,1151588070504859.2,6.866159234379678,0.0,inf
336,insert,1151588070504859.5,0.470634004761596,0.0,inf
337,insert,1151588070504897.8,6.187941527471519,0.0,inf
338,insert,1151588070504898.2,0.7512355337823311,0.0,inf
339,insert,1151588070504919.2,4.595071065039841,0.0,inf
340,insert,1151588070505008.5,9.442825995871477,0.0,inf
341,insert,1151588070505009.5,1.032144536572308,0.0,inf
342,insert,1151588070505015.5,2.4650571238335957,0.0,inf
343,insert,1151588070505015.8,0.36255234490086274,0.0,inf
344,insert,1151588070505018.2,1.571554843174549,0.0,inf
345,insert,1151588070505018.8,0.6731530393568042,0.0,inf
346,insert,1151588070505028.0,3.049038536384673,0.0,inf
347,insert,1151588070505028.0,0.13227408042440647,0.0,inf
348,insert,1151588070505028.2,0.36113025872680815,0.0,inf
349,insert,1151588070505028.8,0.717858050567441,0.0,inf
350,insert,1151588070505034.5,2.409279040557916,0.0,inf
351,insert,1151588070505097.8,7.950087876801722,0.0,inf
352,insert,1151588070505137.5,6.29564376663247,0.0,inf
353,insert,1151588070505139.2,1.3551377688242354,0.0,inf
354,insert,1151588070505140.0,0.8039637705411407,0.0,inf
355,insert,1151588070505140.8,0.8783913275292559,0.0,inf
356,insert,1151588070505154.0,3.6432973280160157,0.0,inf
357,insert,1151588070505166.8,3.5676908364703195,0.0,inf
358,insert,1151588070505246.2,8.918857740470909,0.0,inf
359,insert,1151588070505274.0,5.270581209816303,0.0,inf
360,insert,1151588070505313.5,6.27563742672743,0.0,inf
361,insert,1151588070505313.8,0.4945450400725089,0.0,inf
362,insert,1151588070505380.2,8.158300248829939,0.0,inf
363,insert,1151588070505382.2,1.419110489807963,0.0,inf
364,insert,1151588070505385.0,1.6281106330961013,0.0,inf
365,insert,1151588070505391.5,2.554885431316845,0.0,inf
366,insert,1151588070505398.0,2.5306625097327817,0.0,inf
367,insert,1151588070505399.0,0.9688476681284257,0.0,inf
368,insert,1151588070505460.2,7.821503965467343,0.0,inf
369,insert,1151588070505469.5,3.0315344022363835,0.0,inf
370,insert,1151588070505469.8,0.5825764695101809,0.0,inf
371,insert,1151588070505471.0,1.0681776808114525,0.0,inf
372,insert,1151588070505499.8,5.359657378863496,0.0,inf
373,insert,1151588070505501.2,1.2715719448132745,0.0,inf
374,insert,1151588070505522.8,4.634646348351304,0.0,inf
375,insert,1151588070505536.2,3.6746954019184597,0.0,inf
376,insert,1151588070505545.8,3.0735866975973956,0.0,inf
377,insert,1151588070505550.0,2.0908866304479607,0.0,inf
378,insert,1151588070505553.2,1.8183750060299695,0.0,inf
379,insert,1151588070505556.5,1.773346646913188,0.0,inf
380,insert,1151588070505560.8,2.05414780708905,0.0,inf
381,insert,1151588070505568.8,2.809476428712408,0.0,inf
382,insert,1151588070505576.0,2.670965049781273,0.0,inf
383,insert,1151588070505597.5,4.648462709838997,0.0,inf
384,insert,1151588070505597.8,0.5477135016452177,0.0,inf
385,insert,1151588070505630.2,5.695249020082647,0.0,inf
386,insert,1151588070505633.0,1.6756000066567855,0.0,inf
387,insert,1151588070505658.8,5.0845480269693,0.0,inf
388,insert,1151588070505659.8,0.9917512997403435,0.0,inf
389,insert,1151588070505686.2,5.152145512792485,0.0,inf
390,insert,1151588070505687.8,1.2282216119088396,0.0,inf
391,insert,1151588070505691.8,2.021689216156265,0.0,inf
392,insert,1151588070505692.0,0.5214710200754613,0.0,inf
393,insert,1151588070505693.0,1.0364712788380157,0.0,inf
394,insert,1151588070505708.2,3.910498760412297,0.0,inf
395,insert,1151588070505708.2,0.2845221537838505,0.0,inf
396,insert,1151588070505718.5,3.217699920607682,0.0,inf
397,insert,1151588070505750.5,5.6577463974527955,0.0,inf
398,insert,1151588070505761.8,3.3570853365812034,0.0,inf
399,insert,1151588070505763.5,1.3502667215467188,0.0,inf
400,insert,1151588070505778.8,3.909146750082167,0.0,inf
401,insert,1151588070505792.2,3.680070681912312,0.0,inf
402,insert,1151588070505796.8,2.140929812113293,0.0,inf
403,insert,1151588070505830.5,5.799492225256336,0.0,inf
404,insert,1151588070505839.2,2.941621882210211,0.0,inf
405,insert,1151588070505862.8,4.834875337799283,0.0,inf
406,insert,1151588070505891.8,5.377576726883165,0.0,inf
407,insert,1151588070505928.2,6.046252092507225,0.0,inf
408,insert,1151588070505955.5,5.2137374074397815,0.0,inf
409,insert,1151588070505959.8,2.0329423852575648,0.0,inf
410,insert,1151588070505965.2,2.351001547677008,0.0,inf
411,insert,1151588070505984.2,4.361144188252924,0.0,inf
412,insert,1151588070505987.2,1.7136624637411466,0.0,inf
413,insert,1151588070506012.0,4.972336422479724,0.0,inf
414,insert,1151588070506012.5,0.754952217897169,0.0,inf
415,insert,1151588070506035.0,4.7347704000463064,0.0,inf
416,insert,1151588070506051.5,4.061121291237203,0.0,inf
417,insert,1151588070506052.0,0.6301775617925083,0.0,inf
418,insert,1151588070506055.5,1.8634632565483251,0.0,inf
419,insert,1151588070506055.5,0.09436225229126727,0.0,inf
420,insert,1151588070506081.0,5.0528670018739,0.0,inf
421,insert,1151588070506151.0,8.35985133800845,0.0,inf
422,insert,1151588070506161.2,3.183858637354703,0.0,inf
423,insert,1151588070506166.5,2.27890930394334,0.0,inf
424,insert,1151588070506171.5,2.232161841006427,0.0,inf
425,insert,1151588070506174.0,1.6035877561048189,0.0,inf
426,insert,1151588070506182.8,2.941750489413706,0.0,inf
427,insert,1151588070506280.5,9.888436838521262,0.0,inf
428,insert,1151588070506371.2,9.521875589534307,0.0,inf
429,insert,1151588070506378.0,2.5915507176447896,0.0,inf
430,insert,1151588070506446.8,8.297855366557204,0.0,inf
431,insert,1151588070506447.0,0.45421232730551653,0.0,inf
432,insert,1151588070506458.8,3.4183221996688755,0.0,inf
433,insert,1151588070506461.0,1.5097024467257487,0.0,inf
434,insert,1151588070506461.5,0.7729815582758945,0.0,inf
435,insert,1151588070506463.5,1.455942892924769,0.0,inf
436,insert,1151588070506465.8,1.4729002543114564,0.0,inf
437,insert,1151588070506470.0,2.089557012454449,0.0,inf
438,insert,1151588070506479.8,3.1307972447496306,0.0,inf
439,insert,1151588070506565.8,9.272651464749453,0.0,inf
440,insert,1151588070506592.2,5.1549584860254445,0.0,inf
441,insert,1151588070506600.2,2.832661090750012,0.0,inf
442,insert,1151588070506614.2,3.7558455306262255,0.0,inf
443,insert,1151588070506624.2,3.161584550264779,0.0,inf
444,insert,1151588070506624.5,0.5327536222107465,0.0,inf
445,insert,1151588070506691.5,8.179383424959735,0.0,inf
446,insert,1151588070506692.2,0.8992473558245813,0.0,inf
447,insert,1151588070506694.2,1.4109891976708973,0.0,inf
448,insert,1151588070506702.0,2.7886991814255584,0.0,inf
449,insert,1151588070506717.2,3.8955381815987646,0.0,inf
450,insert,1151588070506782.2,8.067175970591926,0.0,inf
451,insert,1151588070506836.8,7.379491677208238,0.0,inf
452,insert,1151588070506859.0,4.730063471577033,0.0,inf
453,insert,1151588070506868.0,2.983484371607477,0.0,inf
454,insert,1151588070506901.2,5.773192495438786,0.0,inf
455,insert,1151588070506907.8,2.5657256048008814,0.0,inf
456,insert,1151588070506912.0,2.0432159639446708,0.0,inf
457,insert,1151588070506912.2,0.3696808807490941,0.0,inf
458,insert,1151588070506913.2,0.9820549820133511,0.0,inf
459,insert,1151588070506919.0,2.3899138428248037,0.0,inf
460,insert,1151588070506927.2,2.8894778976032542,0.0,inf
461,insert,1151588070506928.8,1.192844800416168,0.0,inf
462,insert,1151588070506934.2,2.3354639716797116,0.0,inf
463,insert,1151588070506972.5,6.175283431752231,0.0,inf
464,insert,1151588070506977.5,2.2516289424602682,0.0,inf
465,insert,1151588070507008.5,5.5758526096797,0.0,inf
466,insert,1151588070507008.5,0.19212909299735514,0.0,inf
467,insert,1151588070507042.5,5.834144975688975,0.0,inf
468,insert,1151588070507043.0,0.7787374544083585,0.0,inf
469,insert,1151588070507047.5,2.116961652289494,0.0,inf
470,insert,1151588070507050.0,1.569632342145522,0.0,inf
471,insert,1151588070507050.2,0.6056175748786372,0.0,inf
