event,op,regret,acc,eps_spent,capacity_remaining
89,insert,718797728243398.0,656695.4654993641,0.0,inf
90,insert,719263740036224.6,682650.5642176105,0.0,inf
91,insert,719733160305715.5,685142.5176493837,0.0,inf
92,insert,719765906818100.9,180959.9745396924,0.0,inf
93,insert,720422404556152.8,810245.4801181712,0.0,inf
94,insert,721174436018899.5,867197.4762110114,0.0,inf
95,insert,721197664622237.4,152409.32825079287,0.0,inf
96,insert,721219220345416.1,146818.6744892826,0.0,inf
97,insert,721221929518459.5,52049.71703508083,0.0,inf
98,insert,721366269485494.2,379921.00104470295,0.0,inf
99,insert,721425270295689.5,242900.82378449908,0.0,inf
100,insert,721509935298056.4,290972.5113595998,0.0,inf
101,insert,721652247606999.6,377243.0369711332,0.0,inf
102,insert,721699130993290.9,216525.71739012428,0.0,inf
103,insert,721873983912834.4,418154.18154488533,0.0,inf
104,insert,721936886061155.6,250803.00700206563,0.0,inf
105,insert,722095673999404.9,398482.04256811686,0.0,inf
106,insert,722196028652137.6,316788.0249201168,0.0,inf
107,insert,722402381097752.2,454260.32802203257,0.0,inf
108,insert,722804301037278.6,633971.5605028139,0.0,inf
109,insert,722975260474191.5,413472.413726606,0.0,inf
110,insert,723067787637460.1,304182.77937543695,0.0,inf
111,insert,724219160572604.8,1073020.4728450393,0.0,inf
112,insert,724985605239606.0,875468.2558500972,0.0,inf
113,insert,725017154475605.6,177621.046049067,0.0,inf
114,insert,725292203064813.1,524450.7500304955,0.0,inf
115,insert,725309067830383.1,129864.4122536428,0.0,inf
116,insert,725521496753612.0,460900.1228344545,0.0,inf
117,insert,725533287138040.9,108583.53663852907,0.0,inf
118,insert,725664944114856.0,362845.66528367065,0.0,inf
119,insert,725876962041506.8,460454.04401611804,0.0,inf
120,insert,725989901258821.8,336064.30532716296,0.0,inf
121,insert,726019314621240.5,171503.24317265025,0.0,inf
122,insert,726019393944644.1,8906.36871490095,0.0,inf
123,insert,726097033024982.4,278637.90183358913,0.0,inf
124,insert,726261283543646.9,405278.32247046253,0.0,inf
125,insert,726275464155602.2,119082.37466286054,0.0,inf
126,insert,726275816697220.6,18776.09167029345,0.0,inf
127,insert,726379596131398.0,322148.1556325081,0.0,inf
128,insert,726614800680863.1,484978.9165161425,0.0,inf
129,insert,727098760096336.0,695671.9165474775,0.0,inf
130,insert,727114505852168.2,125482.09367197989,0.0,inf
131,insert,727464443737665.1,591555.4796439927,0.0,inf
132,insert,727525451746909.2,246997.99441308776,0.0,inf
133,insert,727630829341790.2,324619.15359539154,0.0,inf
134,insert,728384233288433.4,867988.4484502651,0.0,inf
135,insert,729054178098945.5,818501.5641476231,0.0,inf
136,insert,729054503783738.6,18046.739127442575,0.0,inf
137,insert,729119629342136.8,255197.09715858032,0.0,inf
138,insert,729120400448318.2,27768.79870523006,0.0,inf
139,insert,729472355482558.0,593257.9828706586,0.0,inf
140,insert,729928288735633.2,675228.2970042627,0.0,inf
141,insert,729935010092235.1,81983.88013447402,0.0,inf
142,insert,729939895864957.6,69898.30271545361,0.0,inf
143,insert,729998450843956.2,241981.36084948096,0.0,inf
144,insert,730171530152932.6,416028.0146533352,0.0,inf
145,insert,730171696270756.9,12888.670383556018,0.0,inf
146,insert,730305984939031.6,366454.1830499314,0.0,inf
147,insert,730538223406362.6,481911.2649970453,0.0,inf
148,insert,730767969265655.9,479318.11909549375,0.0,inf
149,insert,730768089407203.9,10960.909997598035,0.0,inf
150,insert,730789044733600.2,144759.54682273782,0.0,inf
151,insert,730874103913584.0,291649.0699174354,0.0,inf
152,insert,731166963982519.6,541165.4727859377,0.0,inf
153,insert,731171379667226.2,66450.61855751328,0.0,inf
154,insert,731636292001206.0,681844.8019745662,0.0,inf
155,insert,731713559700541.5,277970.6807119844,0.0,inf
156,insert,731765786215834.1,228531.2129505314,0.0,inf
157,insert,732101058818928.6,579027.2904574034,0.0,inf
158,insert,732155526135626.0,233382.3401575144,0.0,inf
159,insert,732196946999330.6,203521.16279303696,0.0,inf
160,insert,732507185486847.5,556990.5632206681,0.0,inf
161,insert,732598216982884.5,301714.2622365521,0.0,inf
162,insert,733303089955785.1,839567.1342428061,0.0,inf
163,insert,733949550679121.4,804027.8125390189,0.0,inf
164,insert,734021957319883.9,269084.82075826766,0.0,inf
165,insert,734358008777957.6,579699.454953772,0.0,inf
166,insert,734380011498095.8,148333.13904244502,0.0,inf
167,insert,734430399118404.8,224471.86974976133,0.0,inf
168,insert,734991109215940.4,748805.7809176265,0.0,inf
169,insert,735235345529386.2,494202.7048144179,0.0,inf
170,insert,736402293603704.6,1080253.7083104248,0.0,inf
171,insert,736637527598582.2,485009.27298106166,0.0,inf
172,insert,736740726181016.0,321245.36173112073,0.0,inf
173,insert,736776475839925.0,189075.80201857444,0.0,inf
174,insert,736938341035087.4,402324.7384418821,0.0,inf
175,insert,737036704720831.5,313629.8546759868,0.0,inf
176,insert,737517256815730.9,693218.6486956342,0.0,inf
177,insert,738197994726749.9,825068.4280827491,0.0,inf
178,insert,738258502185720.4,245982.63957132178,0.0,inf
179,insert,738280059562717.5,146824.306561101,0.0,inf
180,insert,738304878286592.9,157539.5946273929,0.0,inf
181,insert,738649991437433.2,587463.3187190499,0.0,inf
182,insert,738938871580294.8,537475.7137411466,0.0,inf
183,insert,739103464314946.5,405700.30151797377,0.0,inf
184,insert,740299336986317.6,1093559.6332030403,0.0,inf
185,insert,740557896202328.4,508487.1837232319,0.0,inf
186,insert,740643085566585.5,291872.17109047575,0.0,inf
187,insert,740651368719463.5,91011.82823142977,0.0,inf
188,insert,740707932087535.0,237830.54486646978,0.0,inf
189,insert,740708440154400.4,22540.33862559116,0.0,inf
190,insert,741070169839822.9,601439.6772931558,0.0,inf
191,insert,741176432091393.1,325978.91276929993,0.0,inf
192,insert,741214689487439.5,195594.97960434336,0.0,inf
193,insert,741555219473845.1,583549.4721149735,0.0,inf
194,insert,741717957492981.9,403408.0057915565,0.0,inf
195,insert,741826852698213.2,329992.7351190408,0.0,inf
196,insert,741827962187448.5,33308.99631192308,0.0,inf
197,insert,741840099420952.9,110169.11320499069,0.0,inf
198,insert,742060521419324.2,469491.21224085893,0.0,inf
199,insert,742143165640134.9,287479.0789094368,0.0,inf
200,insert,743423363126428.8,1131458.12396828,0.0,inf
201,insert,743509942800555.4,294244.24229985836,0.0,inf
202,insert,743509984187526.6,6433.270645504774,0.0,inf
203,insert,743513629837844.5,60379.22091130921,0.0,inf
204,insert,743691115443551.9,421290.40542996256,0.0,inf
205,insert,743893374611357.4,449732.3290641686,0.0,inf
206,insert,743916449315446.1,151903.60130296374,0.0,inf
207,insert,743925414716416.8,94685.80131509897,0.0,inf
208,insert,744188877712175.0,513286.46559040726,0.0,inf
209,insert,744198344119539.2,97295.46425341422,0.0,inf
210,insert,744218049977990.8,140377.55679423758,0.0,inf
211,insert,745227187853052.6,1004558.5473539174,0.0,inf
212,insert,745447769081939.0,469660.75936405273,0.0,inf
213,insert,745622347578770.1,417825.9168974176,0.0,inf
214,insert,745679849237479.0,239795.0347877563,0.0,inf
215,insert,745887422075463.4,455601.6220167874,0.0,inf
216,insert,746207410012034.2,565674.7621830303,0.0,inf
217,insert,746329082576393.0,348815.9462506211,0.0,inf
218,insert,746462903131701.8,365814.919472575,0.0,inf
219,insert,746477099115352.4,119146.89945878812,0.0,inf
220,insert,746542436726511.4,255612.22810941137,0.0,inf
221,insert,746637565503881.9,308429.5338817774,0.0,inf
222,insert,746700461794883.0,250791.32959728176,0.0,inf
223,insert,746951450097759.8,500987.3280601039,0.0,inf
224,insert,747349008332407.1,630522.1920340152,0.0,inf
225,insert,747349911034392.1,30044.999334200766,0.0,inf
226,insert,747889975306445.9,734890.6531272373,0.0,inf
227,insert,748306738697489.4,645572.1424004273,0.0,inf
228,insert,748357659749853.2,225656.93511135795,0.0,inf
229,insert,748415914536776.6,241360.2844780939,0.0,inf
230,insert,748732781133412.0,562909.048279844,0.0,inf
231,insert,748969680260230.2,486722.84394532436,0.0,inf
232,insert,749073330327310.9,321947.30481970636,0.0,inf
233,insert,749119598227885.8,215099.74564111928,0.0,inf
234,insert,750746066210638.8,1275330.538626347,0.0,inf
235,insert,750991558998825.1,495472.2880105376,0.0,inf
236,insert,751049950155192.5,241642.62117316015,0.0,inf
237,insert,751126382042161.0,276463.174706049,0.0,inf
238,insert,751238637634432.1,335045.65699495946,0.0,inf
239,insert,751289046606844.4,224519.42546741926,0.0,inf
240,insert,751514199390800.0,474502.6701249152,0.0,inf
241,insert,751833550774642.4,565111.8330405154,0.0,inf
242,insert,751847482882076.0,118034.34853302047,0.0,inf
243,insert,751850227314053.1,52387.32649333519,0.0,inf
244,insert,751857812581483.6,87093.44080038957,0.0,inf
245,insert,752015644725938.6,397280.93895251356,0.0,inf
246,insert,752517937503537.8,708726.1654539683,0.0,inf
247,insert,754064473955929.1,1243598.1876761387,0.0,inf
248,insert,754162419340513.0,312962.2734194228,0.0,inf
249,insert,754300101324812.9,371055.2307943649,0.0,inf
250,insert,754413336660282.5,336504.5846190005,0.0,inf
251,insert,754484712989193.8,267163.4872343057,0.0,inf
252,insert,754518073050745.4,182647.3694077491,0.0,inf
253,insert,754528225716493.2,100760.4374140543,0.0,inf
254,insert,754641182852645.9,336090.9641044794,0.0,inf
255,insert,754641311752253.6,11353.396308910043,0.0,inf
256,insert,754820878140053.6,423752.74370793655,0.0,inf
257,insert,755310024047393.2,699389.6677387148,0.0,inf
258,insert,755370232660760.0,245374.43503089645,0.0,inf
259,insert,755609791757371.1,489447.7465584045,0.0,inf
260,insert,755610922704269.9,33629.55394857982,0.0,inf
261,insert,755610990230126.9,8217.411815041793,0.0,inf
262,insert,755774814625946.6,404752.264749327,0.0,inf
263,insert,756828426009961.5,1026455.7389458568,0.0,inf
264,insert,758220876805085.1,1180021.5231611908,0.0,inf
265,insert,758238628526423.5,133235.58585577982,0.0,inf
266,insert,758244508770050.5,76682.74660579351,0.0,inf
267,insert,758322830224222.0,279859.70444406976,0.0,inf
268,insert,758328872798548.5,77733.99723699712,0.0,inf
269,insert,758533714381179.5,452594.2803781851,0.0,inf
270,insert,758828268700823.9,542728.5874581625,0.0,inf
271,insert,760073387334570.6,1115848.8400077836,0.0,inf
272,insert,760845672490273.5,878797.562412911,0.0,inf
273,insert,760845972999475.5,17335.201238199457,0.0,inf
274,insert,760862600004732.1,128945.74539939419,0.0,inf
275,insert,761113951437709.9,501349.61152651557,0.0,inf
276,insert,761396971521086.5,531996.318950233,0.0,inf
277,insert,761398659832842.2,41089.07100060399,0.0,inf
278,insert,761486668216181.0,296662.06926193845,0.0,inf
279,insert,761559173109537.2,269267.32693779963,0.0,inf
280,insert,761717558996870.6,397977.24474310456,0.0,inf
281,insert,762595976206131.1,937239.1419805519,0.0,inf
282,insert,762909670841785.0,560084.4897458021,0.0,inf
283,insert,763026112123216.1,341234.9358303112,0.0,inf
284,insert,763031091970176.6,70568.03072565634,0.0,inf
285,insert,763619276854667.2,766932.1250870723,0.0,inf
286,insert,764288729172309.6,818200.6585443484,0.0,inf
287,insert,764288732765674.2,1895.6172077413648,0.0,inf
288,insert,764629002647605.1,583326.5654253459,0.0,inf
289,insert,764805414377500.0,420013.96392847085,0.0,inf
290,insert,765802431761664.9,998507.5784213736,0.0,inf
291,insert,766214519341809.8,641940.4802198157,0.0,inf
292,insert,766223579365032.4,95184.15426244817,0.0,inf
293,insert,766385730575942.8,402680.03540071263,0.0,inf
294,insert,766463111723490.0,278174.67093033134,0.0,inf
295,insert,766475603944719.4,111768.60574124099,0.0,inf
296,insert,766517592319579.8,204910.65091984256,0.0,inf
297,insert,766685493613478.4,409757.6038326556,0.0,inf
298,insert,766694591905722.1,95384.96864670435,0.0,inf
299,insert,766694777338524.5,13617.371347004635,0.0,inf
300,insert,766698864443295.8,63930.468254466134,0.0,inf
301,insert,766708463501472.2,97974.78337056078,0.0,inf
302,insert,767113989746506.0,636809.4259931439,0.0,inf
303,insert,767399806064515.5,534617.9177782041,0.0,inf
304,insert,767513264896539.0,336836.50636987394,0.0,inf
305,insert,767816926916738.0,551055.3694493488,0.0,inf
306,insert,767936427537228.1,345688.61781973916,0.0,inf
307,insert,768282794137733.1,588529.1840724823,0.0,inf
308,insert,768303038367443.6,142282.21853254974,0.0,inf
309,insert,769208219311518.0,951409.9768629293,0.0,inf
310,insert,769238313282793.1,173476.14036258988,0.0,inf
311,insert,770337822610486.8,1048574.9032346858,0.0,inf
312,insert,770635864977922.5,545932.566747679,0.0,inf
313,insert,770679948359931.0,209960.42962535238,0.0,inf
314,insert,771494171044176.0,902342.886182986,0.0,inf
315,insert,771845444265867.4,592683.0701913107,0.0,inf
316,insert,771856253415689.6,103967.06123694214,0.0,inf
317,insert,771871673752540.4,124178.64893284891,0.0,inf
318,insert,771976290720431.5,323445.46355015266,0.0,inf
319,insert,771990899377062.9,120866.27582296709,0.0,inf
320,insert,772089425090981.5,313888.0595349204,0.0,inf
321,insert,772090362821655.4,30622.38844241528,0.0,inf
322,insert,772435913282446.4,587835.4028050414,0.0,inf
323,insert,772472074433962.0,190160.85694901366,0.0,inf
324,insert,772480718659993.9,92974.32996164382,0.0,inf
325,insert,772484628267305.4,62526.85272390541,0.0,inf
326,insert,772484852270883.6,14966.74908963585,0.0,inf
327,insert,772543266981200.0,241691.3534165674,0.0,inf
328,insert,772705564644799.4,402861.8418258551,0.0,inf
329,insert,772964558015273.1,508913.9126352968,0.0,inf
330,insert,773044840032142.9,283340.81398518884,0.0,inf
331,insert,773635963770672.4,768845.7182878379,0.0,inf
332,insert,774639955547276.5,1001993.900482499,0.0,inf
333,insert,774760167340174.0,346715.7234644536,0.0,inf
334,insert,774854845523673.6,307698.20197651046,0.0,inf
335,insert,775043596921031.2,434455.2880994611,0.0,inf
336,insert,775257647675841.4,462656.1950413536,0.0,inf
337,insert,776845095977956.8,1259939.8009886732,0.0,inf
338,insert,777274886306225.6,655583.9597403602,0.0,inf
339,insert,777338420102772.9,252059.11320012808,0.0,inf
340,insert,777346444061512.1,89576.55239664557,0.0,inf
341,insert,778238742859284.4,944615.6878711001,0.0,inf
342,insert,778360179993288.2,348478.312099734,0.0,inf
343,insert,779328261941748.6,983911.5552021905,0.0,inf
344,insert,779381059341887.9,229776.84857093086,0.0,inf
345,insert,779544411117048.6,404168.0036331066,0.0,inf
346,insert,779609770677346.9,255655.15895101204,0.0,inf
347,insert,779914267261961.5,551812.0917618471,0.0,inf
348,insert,780319357008786.6,636466.6109271349,0.0,inf
349,insert,780481006719886.5,402056.85058200965,0.0,inf
350,insert,780544446335720.9,251872.22124409763,0.0,inf
351,insert,781249328193401.5,839572.4255123213,0.0,inf
352,insert,781509323675874.5,509897.5215403518,0.0,inf
353,insert,781529268277946.1,141225.35916616605,0.0,inf
354,insert,781544912904264.4,125078.48063639473,0.0,inf
355,insert,781576679051219.5,178230.60050153921,0.0,inf
356,insert,781672761596122.2,309971.845338907,0.0,inf
357,insert,781704550359908.8,178294.03743963328,0.0,inf
358,insert,781762408422308.8,240537.02916610776,0.0,inf
359,insert,782069891059440.4,554511.169528244,0.0,inf
360,insert,782163050307795.8,305219.99992685125,0.0,inf
361,insert,782249549495735.8,294107.44285047345,0.0,inf
362,insert,782316127802753.0,258027.7252878215,0.0,inf
363,insert,782388912970363.4,269787.2636177422,0.0,inf
364,insert,782425511459804.2,191307.31674696793,0.0,inf
365,insert,782554707827874.6,359438.96292749856,0.0,inf
366,insert,782762258960826.6,455577.80120631604,0.0,inf
367,insert,782798195850250.6,189570.2756868176,0.0,inf
368,insert,783214255762733.8,645027.0633726576,0.0,inf
369,insert,783260384158558.2,214775.22162603436,0.0,inf
370,insert,783274394694953.1,118366.11168270357,0.0,inf
371,insert,783336093186057.4,248391.8096562117,0.0,inf
372,insert,783386924253585.1,225457.46278997837,0.0,inf
373,insert,783916939059762.0,728021.157781043,0.0,inf
374,insert,783924239291749.0,85441.39504336682,0.0,inf
375,insert,783977367305336.2,230495.1487281153,0.0,inf
376,insert,784510584766039.9,730217.4064644482,0.0,inf
377,insert,784977572415731.4,683364.9461975263,0.0,inf
378,insert,785198106201285.1,469610.2485611982,0.0,inf
379,insert,785199488708585.2,37182.08305243889,0.0,inf
380,insert,786141527597660.8,970586.878684998,0.0,inf
381,insert,786479618896549.6,581456.1882798285,0.0,inf
382,insert,786996578314570.5,718998.899874579,0.0,inf
383,insert,787062085223544.8,255943.17528363908,0.0,inf
384,insert,787619980382340.5,746923.7971812744,0.0,inf
385,insert,787660767038728.0,201957.06570333848,0.0,inf
386,insert,787815374273216.0,393201.26460623415,0.0,inf
387,insert,788319466610500.6,709994.6037010675,0.0,inf
388,insert,788320415899410.4,30810.532447724603,0.0,inf
389,insert,788360344999538.4,199822.6717065827,0.0,inf
390,insert,788514101690032.5,392118.20984761196,0.0,inf
391,insert,788574512346237.8,245785.79333493332,0.0,inf
392,insert,788683530165082.5,330178.46514393017,0.0,inf
393,insert,788776481837048.8,304879.76641010854,0.0,inf
394,insert,788902685545604.1,355251.61302294256,0.0,inf
395,insert,789055104759633.9,390409.0342573545,0.0,inf
396,insert,789557630523238.1,708890.5159502497,0.0,inf
397,insert,789739798353964.0,426811.2354728029,0.0,inf
398,insert,789844294740833.9,323259.0089539805,0.0,inf
399,insert,790453609370497.5,780586.0808800547,0.0,inf
400,insert,790894161689572.4,663741.1536697824,0.0,inf
401,insert,791308277455455.0,643518.271599672,0.0,inf
402,insert,791377103655984.2,262347.48050876707,0.0,inf
403,insert,791380372596310.5,57174.647583114915,0.0,inf
404,insert,791714008328326.8,577612.0947628256,0.0,inf
405,insert,792125186891001.9,641232.0661625369,0.0,inf
406,insert,792152822799253.6,166240.51326857062,0.0,inf
407,insert,792156550105410.1,61051.66792545625,0.0,inf
408,insert,792174257911537.0,133070.68094393614,0.0,inf
409,insert,792446551341235.5,521817.4294698845,0.0,inf
410,insert,792765590271561.5,564835.312570007,0.0,inf
411,insert,792774719725897.8,95548.17808957066,0.0,inf
412,insert,792918040827681.2,378577.73545674887,0.0,inf
413,insert,793348915311166.0,656410.3011720397,0.0,inf
414,insert,793478894341845.2,360526.0471578213,0.0,inf
415,insert,793551470849396.4,269400.27385125414,0.0,inf
416,insert,793861724055858.5,557003.7759855198,0.0,inf
417,insert,793917576849848.4,236331.9571913551,0.0,inf
418,insert,793918801746547.5,34998.524242929474,0.0,inf
419,insert,794172307980820.5,503494.02605493425,0.0,inf
420,insert,794314804767018.0,377487.46495413216,0.0,inf
421,insert,794349862284575.9,187236.52837474112,0.0,inf
422,insert,794434793277817.6,291429.22509880277,0.0,inf
423,insert,794474949587605.1,200390.39345124835,0.0,inf
424,insert,794475488922157.1,23223.577502852277,0.0,inf
425,insert,794521524081951.1,214558.05693102322,0.0,inf
426,insert,794645829049105.0,352569.0955740316,0.0,inf
427,insert,794740773518890.9,308130.6050781744,0.0,inf
428,insert,794781211730370.4,201092.54456482807,0.0,inf
429,insert,795885065470044.2,1050644.4401765403,0.0,inf
430,insert,796725975740589.4,917011.5978247636,0.0,inf
431,insert,796739642832757.5,116906.33929829265,0.0,inf
432,insert,797052360512899.6,559211.6595191683,0.0,inf
433,insert,797061183116040.4,93928.71307960607,0.0,inf
434,insert,797344732173287.8,532493.2461988613,0.0,inf
435,insert,797360630190350.6,126087.33902673118,0.0,inf
436,insert,797360630478431.5,536.7316439905262,0.0,inf
437,insert,797403698852725.0,207529.21310861764,0.0,inf
438,insert,797490785304509.2,295104.13718596206,0.0,inf
439,insert,797612491265054.5,348863.81375147833,0.0,inf
440,insert,797796423019986.5,428872.6558454967,0.0,inf
441,insert,797910939708303.2,338403.14466135576,0.0,inf
442,insert,797911253244089.4,17706.94174828808,0.0,inf
443,insert,798057078594881.6,381870.85617029434,0.0,inf
444,insert,798142962079525.0,293058.8416058152,0.0,inf
445,insert,798198640546237.6,235962.8502807196,0.0,inf
446,insert,798490296283048.0,540051.6056918863,0.0,inf
447,insert,798762543636391.0,521773.27772035974,0.0,inf
448,insert,798828539182222.6,256895.9825137058,0.0,inf
449,insert,798846643823183.8,134553.48736141445,0.0,inf
450,insert,798962422216896.9,340262.2425616602,0.0,inf
451,insert,799009926455827.4,217954.67173364168,0.0,inf
452,insert,799083902632050.6,271985.6176772346,0.0,inf
453,insert,799443452217170.8,599624.5367896212,0.0,inf
454,insert,799536611909807.0,305220.7277303882,0.0,inf
455,insert,799580400001767.6,209256.04402425428,0.0,inf
456,insert,799613547666556.6,182065.0015489731,0.0,inf
457,insert,799947516640304.1,577900.4877550486,0.0,inf
458,insert,800105254404455.2,397162.1383656547,0.0,inf
459,insert,800126357797650.4,145270.06985300052,0.0,inf
460,insert,800135813729485.9,97241.61575957996,0.0,inf
461,insert,800748228564196.2,782569.3801257733,0.0,inf
462,insert,801407486099748.2,811946.7565992445,0.0,inf
463,insert,801415166030689.5,87635.21518888083,0.0,inf
464,insert,801687397544153.9,521758.0986093018,0.0,inf
465,insert,801764519126497.2,277707.728274395,0.0,inf
466,insert,801940376844813.9,419353.9296544559,0.0,inf
467,insert,802053151419545.4,335819.25902405987,0.0,inf
468,insert,802088230607054.2,187294.3872860667,0.0,inf
469,insert,802180713432006.1,304109.889598928,0.0,inf
470,insert,802243415514569.2,250403.83895454567,0.0,inf
471,insert,802244103749821.0,26234.23815922026,0.0,inf
472,insert,802687906266293.2,666185.0467192276,0.0,inf
473,insert,802772042766048.8,290062.9237863847,0.0,inf
474,insert,803315324827083.9,737076.6995606155,0.0,inf
475,insert,803619237201300.1,551282.4813254033,0.0,inf
476,insert,804092408406480.8,687874.4109069798,0.0,inf
477,insert,804127278247985.4,186734.6821150081,0.0,inf
478,insert,804134550783834.6,85279.1642149408,0.0,inf
479,insert,804150956041633.4,128083.01135875288,0.0,inf
480,insert,804158103274461.6,84541.30841314496,0.0,inf
481,insert,804377665469623.1,468574.642038443,0.0,inf
482,insert,804840724422455.4,680484.3516439608,0.0,inf
483,insert,804843892295841.2,56283.86434729624,0.0,inf
484,insert,804868512406768.5,156907.96961039436,0.0,inf
485,insert,804899002112032.4,174613.01573457493,0.0,inf
486,insert,805145305314979.5,496289.43465192575,0.0,inf
487,insert,805561555140676.2,645174.2599459074,0.0,inf
488,insert,805702957146081.2,376034.5800654162,0.0,inf
489,insert,806136780021236.1,658652.3173532549,0.0,inf
490,insert,806282838961532.4,382176.5826109803,0.0,inf
491,insert,806324348360433.8,203738.55526474712,0.0,inf
492,insert,806716200992353.2,625981.3351207057,0.0,inf
493,insert,806745604393208.9,171474.1988045769,0.0,inf
494,insert,807412337996159.8,816537.5698343001,0.0,inf
495,insert,807428095706968.9,125529.72081980715,0.0,inf
496,insert,807494399046190.0,257494.34794014695,0.0,inf
497,insert,807554045779788.1,244226.80769761134,0.0,inf
498,insert,807633969699493.4,282708.1882529482,0.0,inf
