event,op,regret,acc,eps_spent,capacity_remaining
980,insert,145164836546111.84,263046.56855077995,0.0,1.0
981,insert,145165777463602.94,43380.12197063469,0.0,1.0
982,insert,145174196270159.78,129759.82858224341,0.0,1.0
983,insert,145182822681685.1,131350.00209612868,0.0,1.0
984,insert,145189252944524.9,113404.25776675133,0.0,1.0
985,insert,145189929987617.53,36797.91006671412,0.0,1.0
986,insert,145212024794714.25,210213.25884317426,0.0,1.0
987,insert,145215752700644.66,86347.04315027894,0.0,1.0
988,insert,145229786117595.7,167531.59075843327,0.0,1.0
989,insert,145246789480151.2,184409.12426183125,0.0,1.0
990,insert,145246854482058.12,11401.921500512006,0.0,1.0
991,insert,145256958575259.4,142155.50078190133,0.0,1.0
992,insert,145265240218053.84,128698.42885155225,0.0,1.0
993,insert,145266192377280.8,43638.49738425605,0.0,1.0
994,insert,145267270298676.9,46431.05417885003,0.0,1.0
995,insert,145278811327806.88,151927.80607895527,0.0,1.0
996,insert,145321102440718.25,290830.235399836,0.0,1.0
997,insert,145322087292655.44,44381.34601771312,0.0,1.0
998,insert,145322503860811.4,28864.100747013385,0.0,1.0
999,insert,145322503999483.75,526.635278145186,0.0,1.0
1000,insert,145340924096609.28,191937.99585038173,0.0,1.0
1001,insert,145355376175103.84,170012.2259989106,0.0,1.0
1002,insert,145359038778211.25,85587.4185543985,0.0,1.0
1003,insert,145360730881355.44,58173.931346865356,0.0,1.0
1004,insert,145377141971731.0,181168.92876847513,0.0,1.0
1005,insert,145383137738465.62,109505.86043336683,0.0,1.0
1006,insert,145383950760217.28,40324.22973028968,0.0,1.0
1007,insert,145384913012870.53,43869.18401905711,0.0,1.0
1008,insert,145407036586834.78,210350.06044324616,0.0,1.0
1009,insert,145433604929919.03,230513.9608972213,0.0,1.0
1010,insert,145434313136833.53,37635.27373367541,0.0,1.0
1011,insert,145434341235726.9,7496.518310465828,0.0,1.0
1012,insert,145434471638197.9,16149.456399173127,0.0,1.0
1013,insert,145445295584644.34,147132.22927985675,0.0,1.0
1014,insert,145446143831357.22,41188.510846684236,0.0,1.0
1015,insert,145450581967444.72,94213.97016883883,0.0,1.0
1016,insert,145450591032828.62,4258.023929693183,0.0,1.0
1017,insert,145455763384028.66,101708.9101310826,0.0,1.0
1018,insert,145475778387267.4,200075.002130411,0.0,1.0
1019,insert,145476070180670.94,24157.541412215833,0.0,1.0
1020,insert,145486023665608.06,141092.06169818412,0.0,1.0
1021,insert,145516893776816.03,248475.79845121014,0.0,1.0
1022,insert,145523050714548.22,110967.90285644043,0.0,1.0
1023,insert,145526355159002.5,81295.07308908609,0.0,1.0
1024,insert,145537065110323.66,146355.39840511273,0.0,1.0
1025,insert,145539998135727.12,76590.1482366488,0.0,1.0
1026,insert,145542953279143.94,76878.38989985856,0.0,1.0
1027,insert,145547390071057.75,94199.70184480742,0.0,1.0
1028,insert,145556832341513.56,137421.0351860256,0.0,1.0
1029,insert,145560573572301.16,86501.22296927263,0.0,1.0
1030,insert,145591427229824.12,248409.57116406556,0.0,1.0
1031,insert,145606785431885.47,175260.9600644633,0.0,1.0
1032,insert,145657059038239.66,317091.8048584698,0.0,1.0
1033,insert,145675539871714.62,192254.17277639086,0.0,1.0
1034,insert,145675816513062.0,23521.961966530158,0.0,1.0
1035,insert,145676236630964.12,28986.821216708115,0.0,1.0
1036,insert,145686742180585.84,144952.05843116457,0.0,1.0
1037,insert,145699703114252.03,161002.69355630502,0.0,1.0
1038,insert,145702629782887.97,76507.10602189765,0.0,1.0
1039,insert,145707405069250.5,97727.03170102352,0.0,1.0
1040,insert,145709499545500.38,64722.11754693638,0.0,1.0
1041,insert,145712835936177.56,81687.0941725644,0.0,1.0
1042,insert,145734606302783.12,208664.16369635938,0.0,1.0
1043,insert,145734875892158.56,23220.222885776195,0.0,1.0
1044,insert,145735077370679.66,20073.789931272775,0.0,1.0
1045,insert,145749772033050.7,171433.14948420506,0.0,1.0
1046,insert,145762875189005.34,161883.63694122108,0.0,1.0
1047,insert,145762922589915.88,9736.622672916521,0.0,1.0
1048,insert,145765163145690.25,66941.10507546016,0.0,1.0
1049,insert,145767953797637.84,74708.12469319889,0.0,1.0
1050,insert,145769496405625.53,55544.72049933155,0.0,1.0
1051,insert,145772299058466.56,74868.58942234804,0.0,1.0
1052,insert,145776993519254.0,96896.44768957194,0.0,1.0
1053,insert,145808576061635.6,251326.64952840525,0.0,1.0
1054,insert,145827634459153.28,195235.23000562564,0.0,1.0
1055,insert,145829113771960.0,54393.2497044699,0.0,1.0
1056,insert,145831497827228.2,69051.50640174518,0.0,1.0
1057,insert,145832459439828.44,43854.59155515516,0.0,1.0
1058,insert,145833623948856.5,48259.90112010273,0.0,1.0
1059,insert,145834529494478.7,42556.91770326052,0.0,1.0
1060,insert,145837614529567.38,78549.79425416968,0.0,1.0
1061,insert,145860030859333.97,211737.24172464438,0.0,1.0
1062,insert,145860221567080.0,19529.861547575463,0.0,1.0
1063,insert,145860393070127.9,18520.42374805137,0.0,1.0
1064,insert,145871969794798.06,152162.57536036638,0.0,1.0
1065,insert,145878939487783.4,118065.17679088567,0.0,1.0
1066,insert,145887706837225.16,132418.65005919078,0.0,1.0
1067,insert,145888083701041.94,27454.10048717429,0.0,1.0
1068,insert,145906331055086.72,191035.88168081664,0.0,1.0
1069,insert,145908072647774.16,59018.517220355774,0.0,1.0
1070,insert,145909211906628.56,47733.82143542761,0.0,1.0
1071,insert,145949248691821.5,282972.73788450053,0.0,1.0
1072,insert,145957828517902.8,130994.85548158422,0.0,1.0
1073,insert,145961494620265.12,85628.29394919059,0.0,1.0
1074,insert,145962883905368.78,52712.144779984344,0.0,1.0
1075,insert,145970573651153.62,124014.07811094863,0.0,1.0
1076,insert,145970929129429.53,26663.76852265226,0.0,1.0
1077,insert,146008138236982.03,272797.0218037305,0.0,1.0
1078,insert,146009210844530.56,46316.46680258721,0.0,1.0
1079,insert,146016379159071.53,119735.66336705445,0.0,1.0
1080,insert,146016422505994.06,9310.952960990224,0.0,1.0
1081,insert,146059458452579.75,293380.1172052868,0.0,1.0
1082,insert,146101791318657.97,290973.76540928555,0.0,1.0
1083,insert,146102388724653.4,34566.05257883536,0.0,1.0
1084,insert,146109212834788.5,116825.59766669571,0.0,1.0
1085,insert,146112511072450.8,81218.6882720673,0.0,1.0
1086,insert,146112632601891.34,15590.345764535108,0.0,1.0
1087,insert,146132453452055.94,199102.23587195048,0.0,1.0
1088,insert,146133171577540.34,37897.90190504072,0.0,1.0
1089,insert,146143451721844.06,143388.59301709055,0.0,1.0
1090,insert,146155984349361.9,158320.1030687966,0.0,1.0
1091,insert,146157741228481.28,59276.962125034945,0.0,1.0
1092,insert,146157752155789.06,4674.892040318809,0.0,1.0
1093,insert,146157899094927.8,17142.878331355816,0.0,1.0
1094,insert,146165363922303.16,122186.9663698333,0.0,1.0
1095,insert,146197476349408.84,253426.23031436093,0.0,1.0
1096,insert,146209632968022.44,155927.02532646948,0.0,1.0
1097,insert,146209656192097.88,6815.288026829701,0.0,1.0
1098,insert,146210442287632.8,39650.8646798234,0.0,1.0
1099,insert,146233632331526.7,215360.36726329426,0.0,1.0
1100,insert,146301695847385.0,368953.9696447479,0.0,1.0
1101,insert,146305470356087.12,86885.0815976594,0.0,1.0
1102,insert,146314093493001.28,131325.0693063092,0.0,1.0
1103,insert,146375583731377.4,350685.72362195305,0.0,1.0
1104,insert,146393660991566.56,190143.42054966735,0.0,1.0
1105,insert,146394126394212.84,30509.101798520118,0.0,1.0
1106,insert,146394127066781.4,1159.8004739129974,0.0,1.0
1107,insert,146405559025584.44,151208.19291979092,0.0,1.0
1108,insert,146414951433011.34,137057.706291202,0.0,1.0
1109,insert,146415822676730.22,41743.11245861204,0.0,1.0
1110,insert,146448537789728.16,255793.32672271045,0.0,1.0
1111,insert,146449114102364.75,33950.33539103726,0.0,1.0
1112,insert,146449460975990.84,26339.0822204071,0.0,1.0
1113,insert,146457653561047.2,128004.57067112537,0.0,1.0
1114,insert,146459417129339.84,59389.70100371369,0.0,1.0
1115,insert,146459704466855.75,23972.38060408448,0.0,1.0
1116,insert,146484612806919.1,223196.50563276696,0.0,1.0
1117,insert,146495255377151.8,145894.2783848733,0.0,1.0
1118,insert,146531551134178.97,269428.12409678014,0.0,1.0
1119,insert,146532813932094.62,50255.30649884172,0.0,1.0
1120,insert,146532820758909.9,3695.0819391079713,0.0,1.0
1121,insert,146572786185166.28,282720.44940672355,0.0,1.0
1122,insert,146599784405535.75,232371.34233575733,0.0,1.0
1123,insert,146620516958178.75,203629.8241565026,0.0,1.0
1124,insert,146637378045171.88,183635.98227542773,0.0,1.0
1125,insert,146668858078988.62,250918.4481728724,0.0,1.0
1126,insert,146670224760780.34,52281.57977203312,0.0,1.0
1127,insert,146670754162743.34,32539.267447672377,0.0,1.0
1128,insert,146670760583008.9,3583.368684416142,0.0,1.0
1129,insert,146672223980429.12,54099.85989324191,0.0,1.0
1130,insert,146672371252998.4,17162.317400616943,0.0,1.0
1131,insert,146686121321301.94,165831.65140300593,0.0,1.0
1132,insert,146688496313978.38,68920.13749911186,0.0,1.0
1133,insert,146701553076187.66,161596.7958178355,0.0,1.0
1134,insert,146702611663177.53,46012.75888021269,0.0,1.0
1135,insert,146702623647055.28,4895.687437141525,0.0,1.0
1136,insert,146727252340583.72,221940.05284507148,0.0,1.0
1137,insert,146727393037416.94,16774.792590060577,0.0,1.0
1138,insert,146729815545260.84,69606.14691134098,0.0,1.0
1139,insert,146736883454724.34,118894.15009577952,0.0,1.0
1140,insert,146742398549069.94,105024.70514676814,0.0,1.0
1141,insert,146758330304010.16,178503.52904190012,0.0,1.0
1142,insert,146777113315279.75,193819.5618073262,0.0,1.0
1143,insert,146777135318639.06,6633.7559977204655,0.0,1.0
1144,insert,146780017566973.88,75924.28247676116,0.0,1.0
1145,insert,146784428611083.2,93925.97201315375,0.0,1.0
1146,insert,146786104389766.7,57892.636552594515,0.0,1.0
1147,insert,146786284633847.56,18986.525794529865,0.0,1.0
1148,insert,146786471976293.66,19356.77897240306,0.0,1.0
1149,insert,146820972713951.84,262681.3189330298,0.0,1.0
1150,insert,146831408810810.7,144472.12090108026,0.0,1.0
1151,insert,146832391306116.47,44328.21462154311,0.0,1.0
1152,insert,146855329999536.44,214190.07175863103,0.0,1.0
1153,insert,146855780557366.2,30018.588566229213,0.0,1.0
1154,insert,146856646034721.56,41604.74384941734,0.0,1.0
1155,insert,146861148006104.75,94889.10773307363,0.0,1.0
1156,insert,146861149488082.4,1721.6141566593724,0.0,1.0
1157,insert,146930800401478.88,373231.59940302616,0.0,1.0
1158,insert,146968950585513.06,276225.2125863748,0.0,1.0
1159,insert,146974831788531.0,108454.6266227892,0.0,1.0
1160,insert,146982333207334.06,122486.07106976472,0.0,1.0
1161,insert,146989841134854.66,122539.19797848405,0.0,1.0
1162,insert,146990490199206.5,36029.55319868652,0.0,1.0
1163,insert,147010254711769.75,198819.07636461884,0.0,1.0
1164,insert,147014599303891.16,93215.79395588848,0.0,1.0
1165,insert,147017662186260.97,78267.26480237978,0.0,1.0
1166,insert,147030098724665.1,157712.00591025822,0.0,1.0
1167,insert,147030150277661.88,10154.112149563545,0.0,1.0
1168,insert,147030150624664.6,833.0698935717955,0.0,1.0
1169,insert,147038835062698.06,131791.03181519517,0.0,1.0
1170,insert,147038872153669.06,8612.89393702257,0.0,1.0
1171,insert,147045951454815.44,118989.9251733899,0.0,1.0
1172,insert,147058683809759.56,159576.65834407217,0.0,1.0
1173,insert,147083018225566.22,220610.13488354135,0.0,1.0
1174,insert,147109085383752.34,228329.4032144298,0.0,1.0
1175,insert,147109257615900.2,18559.7493425423,0.0,1.0
1176,insert,147113149494716.66,88225.6064470704,0.0,1.0
1177,insert,147167265767110.0,328987.1498807895,0.0,1.0
1178,insert,147176786132681.0,137988.15580339803,0.0,1.0
1179,insert,147207754615854.2,248871.38514974067,0.0,1.0
1180,insert,147207784138260.72,7684.062274211799,0.0,1.0
1181,insert,147207790577454.28,3588.646977169323,0.0,1.0
1182,insert,147213727709285.6,108969.09498853437,0.0,1.0
1183,insert,147235639995947.88,209343.19507581208,0.0,1.0
1184,insert,147265549869811.88,244580.75911245245,0.0,1.0
1185,insert,147315375552075.84,315676.04363961064,0.0,1.0
1186,insert,147323373335642.44,126473.58274821269,0.0,1.0
1187,insert,147328492579536.0,101185.41291655926,0.0,1.0
1188,insert,147328495532886.25,2430.370444637585,0.0,1.0
1189,insert,147328853873413.34,26770.899390829392,0.0,1.0
1190,insert,147339368518490.25,145014.79287921079,0.0,1.0
1191,insert,147342064834878.25,73434.54756451407,0.0,1.0
1192,insert,147342430270988.03,27034.64850057359,0.0,1.0
1193,insert,147343923022891.38,54639.76396998534,0.0,1.0
1194,insert,147353117059582.22,135602.6304378346,0.0,1.0
1195,insert,147357129377738.0,89580.33440205942,0.0,1.0
1196,insert,147357238121683.4,14747.470657230544,0.0,1.0
1197,insert,147360577958013.8,81729.26440894337,0.0,1.0
1198,insert,147368581950113.25,126522.66278769351,0.0,1.0
1199,insert,147398091410618.53,242938.10119159063,0.0,1.0
1200,insert,147431578090907.72,258792.11846261375,0.0,1.0
1201,insert,147459627938388.84,236853.74171045618,0.0,1.0
1202,insert,147460928753233.97,51006.173060232235,0.0,1.0
1203,insert,147462488543338.75,55853.20232136405,0.0,1.0
1204,insert,147470854285219.66,129350.23680609629,0.0,1.0
1205,insert,147471794425990.47,43362.21329264273,0.0,1.0
1206,insert,147492018342299.0,201116.46530572846,0.0,1.0
1207,insert,147494624806593.5,72200.61349474514,0.0,1.0
1208,insert,147495378949637.0,38836.65906076178,0.0,1.0
1209,insert,147496064229804.0,37021.079589661545,0.0,1.0
1210,insert,147497121450046.06,45983.04561629993,0.0,1.0
1211,insert,147497894740833.44,39326.60136276405,0.0,1.0
1212,insert,147511208045777.62,163176.62175806594,0.0,1.0
1213,insert,147525338840044.38,168111.83341301046,0.0,1.0
1214,insert,147533687906130.1,129221.25278546108,0.0,1.0
1215,insert,147571476554381.3,274913.2526860703,0.0,1.0
1216,insert,147571992005636.62,32107.670588941983,0.0,1.0
1217,insert,147589783555204.12,188634.83012151596,0.0,1.0
1218,insert,147590372002290.7,34305.89123032415,0.0,1.0
1219,insert,147688709691034.0,443480.9775927635,0.0,1.0
1220,insert,147698413803627.06,139313.4063402263,0.0,1.0
1221,insert,147699089910423.28,36772.4569811324,0.0,1.0
1222,insert,147699592293682.9,31698.05229377444,0.0,1.0
1223,insert,147709816180620.72,142995.71278762096,0.0,1.0
1224,insert,147736314219467.2,230208.7698002392,0.0,1.0
1225,insert,147752212013123.25,178313.17200958345,0.0,1.0
1226,insert,147754992856242.28,74576.71377889112,0.0,1.0
1227,insert,147788682450740.28,259575.01612438814,0.0,1.0
1228,insert,147791752650358.28,78360.69956293266,0.0,1.0
1229,insert,147798371465604.16,115054.90207626746,0.0,1.0
1230,insert,147798402184311.16,7838.202215712052,0.0,1.0
1231,insert,147816066040688.62,187956.67786734996,0.0,1.0
1232,insert,147824224301585.25,127736.14129617345,0.0,1.0
1233,insert,147829094015352.7,98688.53801167477,0.0,1.0
1234,insert,147881217138281.6,322871.8721998206,0.0,1.0
1235,insert,147895369212029.47,168238.36511263874,0.0,1.0
1236,insert,147900491710165.9,101217.56899307005,0.0,1.0
1237,insert,147946974617961.9,304902.96094329987,0.0,1.0
1238,insert,147995035055351.66,310033.6671709693,0.0,1.0
1239,insert,148013961759792.75,194559.52529291884,0.0,1.0
1240,insert,148013961930802.4,584.8241807501181,0.0,1.0
1241,insert,148036902205505.7,214197.45424856173,0.0,1.0
1242,insert,148075215633392.12,276815.5627360219,0.0,1.0
1243,insert,148075856879306.12,35811.895062998774,0.0,1.0
1244,insert,148081151524139.38,102904.27428674715,0.0,1.0
1245,insert,148090347662341.75,135618.12712458725,0.0,1.0
1246,insert,148091721557815.84,52419.375694495146,0.0,1.0
1247,insert,148098653966197.1,117748.9565239902,0.0,1.0
1248,insert,148130301038206.53,251583.27452137315,0.0,1.0
1249,insert,148138996962419.22,131878.15749918856,0.0,1.0
1250,insert,148139168693349.47,18532.724044532944,0.0,1.0
1251,insert,148159406614411.16,201186.0882948192,0.0,1.0
1252,insert,148184929027138.9,225931.01924155615,0.0,1.0
1253,insert,148185118486753.72,19465.847774945258,0.0,1.0
1254,insert,148185731623927.2,35018.20022442961,0.0,1.0
1255,insert,148186885497546.88,48039.01788523386,0.0,1.0
1256,insert,148187403106970.75,32174.816980864023,0.0,1.0
1257,insert,148187642016167.6,21859.05747451885,0.0,1.0
1258,insert,148191693575266.25,90017.32165136105,0.0,1.0
1259,insert,148243265275543.5,321159.4628132442,0.0,1.0
1260,insert,148246993404904.44,86349.63069923964,0.0,1.0
1261,insert,148248431272079.34,53625.873883817985,0.0,1.0
1262,insert,148262865884740.2,169909.46213119477,0.0,1.0
1263,insert,148262931853456.4,11486.40206590046,0.0,1.0
1264,insert,148266133545481.28,80021.14751585179,0.0,1.0
1265,insert,148270895993863.2,97595.57758319749,0.0,1.0
1266,insert,148277945879971.28,118742.46172356047,0.0,1.0
1267,insert,148337646347017.6,345544.4024906369,0.0,1.0
1268,insert,148338507258790.8,41494.86168708771,0.0,1.0
1269,insert,148342479810509.9,89135.30971627522,0.0,1.0
1270,insert,148345098618603.34,72371.37684817758,0.0,1.0
1271,insert,148345197289225.1,14047.819884008844,0.0,1.0
1272,insert,148348831074065.7,85250.04211832589,0.0,1.0
1273,insert,148377910789078.9,241162.6630024822,0.0,1.0
1274,insert,148381223759793.9,81399.88593361349,0.0,1.0
1275,insert,148381911453259.84,37086.20945707185,0.0,1.0
1276,insert,148382145904444.62,21654.153633221664,0.0,1.0
1277,insert,148393351865111.22,149706.11655235235,0.0,1.0
1278,insert,148393354601292.6,2339.3081786170223,0.0,1.0
1279,insert,148399567587951.2,111471.8498867299,0.0,1.0
1280,insert,148406742912033.03,119794.19085940256,0.0,1.0
1281,insert,148409740296278.06,77425.8903085763,0.0,1.0
1282,insert,148444913592714.72,265229.32129260665,0.0,1.0
1283,insert,148450492385371.12,105629.47180041204,0.0,1.0
1284,insert,148467915216510.44,186669.92869404342,0.0,1.0
1285,insert,148484334873752.9,181216.2092223913,0.0,1.0
1286,insert,148509932256025.84,226262.60085547535,0.0,1.0
1287,insert,148509962957951.47,7836.060950592917,0.0,1.0
1288,insert,148547449586897.6,273812.4502141391,0.0,1.0
1289,insert,148555601750521.16,127688.39903116715,0.0,1.0
1290,insert,148562551887276.6,117899.42116436303,0.0,1.0
1291,insert,148566256339398.25,86074.99197384203,0.0,1.0
1292,insert,148574880956180.66,131336.3375644458,0.0,1.0
1293,insert,148575315966982.03,29496.12860573057,0.0,1.0
1294,insert,148578338585119.06,77751.11751018823,0.0,1.0
1295,insert,148578462843995.56,15764.445850436809,0.0,1.0
1296,insert,148579006456178.56,32973.085478628054,0.0,1.0
1297,insert,148604075550620.88,223915.58428260725,0.0,1.0
1298,insert,148606232458833.7,65679.65001143771,0.0,1.0
1299,insert,148622547619433.5,180638.64813389792,0.0,1.0
1300,insert,148631093414325.88,130734.80708964335,0.0,1.0
1301,insert,148636713242571.25,106017.24619497394,0.0,1.0
1302,insert,148688983432504.38,323327.04784203006,0.0,1.0
1303,insert,148692032754253.88,78093.81216838905,0.0,1.0
1304,insert,148710669069000.97,193061.20660080208,0.0,1.0
1305,insert,148724694958314.72,167486.65208747168,0.0,1.0
1306,insert,148724729772334.06,8344.341717331998,0.0,1.0
1307,insert,148724822405144.12,13611.231396655618,0.0,1.0
1308,insert,148737075543250.72,156544.80576877692,0.0,1.0
1309,insert,148760942467164.28,218480.77221370605,0.0,1.0
1310,insert,148761954213247.9,44983.24318253476,0.0,1.0
1311,insert,148768739341134.84,116491.44077508821,0.0,1.0
1312,insert,148772923904784.22,91482.93446734732,0.0,1.0
1313,insert,148774238865200.0,51282.753744057656,0.0,1.0
1314,insert,148780472236825.94,111654.57111961667,0.0,1.0
1315,insert,148781416188910.4,43450.01920536439,0.0,1.0
1316,insert,148782529920105.62,47195.99972933974,0.0,1.0
1317,insert,148785549106979.0,77706.97360449693,0.0,1.0
1318,insert,148791584794620.25,109869.81060543533,0.0,1.0
1319,insert,148791847165722.3,22907.252216970795,0.0,1.0
1320,insert,148807254218340.4,175539.46916918227,0.0,1.0
1321,insert,148809686166772.25,69741.64368369033,0.0,1.0
1322,insert,148811363278967.03,57915.66618440671,0.0,1.0
1323,insert,148826697378136.5,175123.38033203012,0.0,1.0
1324,insert,148831329033636.9,96246.0960288556,0.0,1.0
1325,insert,148832245633599.25,42815.884023277074,0.0,1.0
1326,insert,148833153780412.66,42617.99651322313,0.0,1.0
1327,insert,148872662472951.94,281100.3114166765,0.0,1.0
1328,insert,148892709792918.47,200236.4600493188,0.0,1.0
1329,insert,148907737121078.3,173362.78816310083,0.0,1.0
1330,insert,148928588580119.84,204212.92339870916,0.0,1.0
1331,insert,148929199776277.62,34962.72751890302,0.0,1.0
1332,insert,148952766103486.25,217100.5629132943,0.0,1.0
1333,insert,148963395818479.88,145806.1383730154,0.0,1.0
1334,insert,148976490547916.25,161831.57563582814,0.0,1.0
1335,insert,148979923916660.28,82865.77995802031,0.0,1.0
1336,insert,148994518005564.38,170845.47933193122,0.0,1.0
1337,insert,149026076533630.12,251231.0811414303,0.0,1.0
1338,insert,149033868214399.88,124833.33504924734,0.0,1.0
1339,insert,149033905343580.16,8617.329085647274,0.0,1.0
1340,insert,149043199003168.0,136335.31888571288,0.0,1.0
1341,insert,149073759934404.0,247228.3609783174,0.0,1.0
1342,insert,149074137525433.5,27480.576031078926,0.0,1.0
1343,insert,149076594480476.84,70099.28734778309,0.0,1.0
1344,insert,149098974112647.53,211563.8540521366,0.0,1.0
1345,insert,149099180370684.47,20310.491719468482,0.0,1.0
1346,insert,149105883999612.7,115789.71394915404,0.0,1.0
1347,insert,149108806149084.9,76448.01465336324,0.0,1.0
1348,insert,149109442097545.16,35663.663867737516,0.0,1.0
1349,insert,149115099302112.2,106369.2114008891,0.0,1.0
1350,insert,149115769787256.9,36619.26118132646,0.0,1.0
1351,insert,149129604414612.34,166340.77885745483,0.0,1.0
1352,insert,149148762453542.94,195744.93061433738,0.0,1.0
1353,insert,149148989538218.06,21311.24938196721,0.0,1.0
1354,insert,149150312403079.34,51436.65738143274,0.0,1.0
1355,insert,149151791969036.22,54397.903578353726,0.0,1.0
1356,insert,149153087273894.4,50898.032539596104,0.0,1.0
1357,insert,149153135427740.16,9813.648225248136,0.0,1.0
1358,insert,149158438004660.06,102981.32762702927,0.0,1.0
1359,insert,149158474592298.5,8554.25489997727,0.0,1.0
1360,insert,149202393436765.97,296374.23797448986,0.0,1.0
1361,insert,149202667594378.03,23416.131707586625,0.0,1.0
1362,insert,149202866926014.25,19966.5538449998,0.0,1.0
1363,insert,149273851241104.25,376787.2478999418,0.0,1.0
1364,insert,149277340119686.72,83532.97052628627,0.0,1.0
1365,insert,149278831679827.9,54617.948353496555,0.0,1.0
1366,insert,149339881076447.2,349426.3774224389,0.0,1.0
1367,insert,149369913130547.78,245079.79965955653,0.0,1.0
1368,insert,149451762374354.34,404596.6974817292,0.0,1.0
1369,insert,149457203563031.78,104318.6337853845,0.0,1.0
1370,insert,149461995962912.47,97901.99058940978,0.0,1.0
1371,insert,149468318747740.5,112452.52178624162,0.0,1.0
1372,insert,149469042471151.2,38045.32588095835,0.0,1.0
1373,insert,149475351426683.84,112329.47549642538,0.0,1.0
1374,insert,149476265556436.06,42758.15132123869,0.0,1.0
1375,insert,149476887989844.5,35282.670206050534,0.0,1.0
1376,insert,149477069119070.97,19033.088370869882,0.0,1.0
1377,insert,149480784004742.3,86196.12139000864,0.0,1.0
1378,insert,149518780194438.78,275667.15327174356,0.0,1.0
1379,insert,149522495585959.16,86201.98977243369,0.0,1.0
1380,insert,149522995232043.7,31611.582831022533,0.0,1.0
1381,insert,149524672092960.7,57911.327337659684,0.0,1.0
1382,insert,149524761111290.72,13343.037888199338,0.0,1.0
1383,insert,149545928760064.1,205755.43139061652,0.0,1.0
1384,insert,149545936588872.97,3956.9707807125596,0.0,1.0
1385,insert,149557279129706.53,150615.67536992393,0.0,1.0
1386,insert,149591139765945.25,260233.11180059257,0.0,1.0
1387,insert,149605909320351.97,171869.45282223017,0.0,1.0
1388,insert,149609048661638.62,79238.13837623627,0.0,1.0
1389,insert,149609913937129.94,41599.89161778812,0.0,1.0
1390,insert,149610209068486.12,24295.322850368815,0.0,1.0
1391,insert,149611636234977.94,53425.95795726236,0.0,1.0
1392,insert,149611644387152.62,4037.8644555596547,0.0,1.0
1393,insert,149656949519832.75,301015.39057035925,0.0,1.0
1394,insert,149663381018105.8,113415.15130767392,0.0,1.0
1395,insert,149681280350855.56,189205.35272430064,0.0,1.0
1396,insert,149690183897083.62,133443.21809716517,0.0,1.0
1397,insert,149725214396022.94,264690.3811600244,0.0,1.0
1398,insert,149752021969830.53,231549.44961113203,0.0,1.0
1399,insert,149752899003458.25,41881.58611417128,0.0,1.0
1400,insert,149767474788106.88,170738.30647301092,0.0,1.0
1401,insert,149776270770870.7,132634.70710039014,0.0,1.0
1402,insert,149788493684029.47,156351.61117669463,0.0,1.0
1403,insert,149845271594165.22,336980.4449393416,0.0,1.0
1404,insert,149864548397453.34,196350.723391229,0.0,1.0
1405,insert,149866056614196.56,54922.06739022562,0.0,1.0
1406,insert,149872434377181.06,112940.36465768723,0.0,1.0
1407,insert,149877715511422.06,102772.89760428337,0.0,1.0
1408,insert,149877912175183.0,19832.486528410023,0.0,1.0
1409,insert,149881706365573.5,87111.31258898698,0.0,1.0
1410,insert,149894813569437.0,161908.64006285818,0.0,1.0
1411,insert,149971443445018.03,391484.0369185549,0.0,1.0
1412,insert,149975373209462.22,88653.98405234057,0.0,1.0
1413,insert,149976687011194.72,51260.15474983043,0.0,1.0
1414,insert,149977946904599.84,50197.47812624037,0.0,1.0
1415,insert,149983776344560.56,107976.29333074926,0.0,1.0
1416,insert,149983840005098.97,11283.664158106127,0.0,1.0
1417,insert,150002264473314.88,191960.76794965472,0.0,1.0
1418,insert,150023879891533.16,207920.26461257337,0.0,1.0
1419,insert,150027977632758.06,90528.9039467794,0.0,1.0
1420,insert,150027977996351.4,852.7524175102662,0.0,1.0
1421,insert,150029553491593.1,56133.68403525473,0.0,1.0
1422,insert,150092457173034.06,354693.3363934948,0.0,1.0
1423,insert,150095954494017.53,83633.97615166302,0.0,1.0
1424,insert,150096493356645.22,32828.72607002317,0.0,1.0
1425,insert,150096907110432.06,28766.43136833812,0.0,1.0
1426,insert,150102604622283.8,106747.47633314169,0.0,1.0
1427,insert,150115929739329.53,163248.99415131658,0.0,1.0
1428,insert,150119677776304.1,86579.87034597939,0.0,1.0
1429,insert,150124939241530.4,102581.3357908095,0.0,1.0
1430,insert,150137440119036.53,158119.43274704542,0.0,1.0
1431,insert,150139591769132.7,65599.54414698371,0.0,1.0
1432,insert,150142924634356.56,81643.92474497904,0.0,1.0
1433,insert,150144441160603.1,55073.15582979629,0.0,1.0
1434,insert,150154181825095.44,139575.5314683662,0.0,1.0
1435,insert,150156130510275.97,62428.92247219695,0.0,1.0
1436,insert,150157079843744.75,43573.695477805944,0.0,1.0
1437,insert,150157083946665.28,2864.583924625287,0.0,1.0
1438,insert,150171656502176.5,170719.39263725505,0.0,1.0
1439,insert,150215018876259.9,294490.65887866734,0.0,1.0
1440,insert,150216346069152.84,51520.73161227116,0.0,1.0
1441,insert,150239847240555.22,216800.23709565809,0.0,1.0
1442,insert,150244915825199.97,100683.51051442252,0.0,1.0
1443,insert,150246109281064.66,48856.03063472236,0.0,1.0
1444,insert,150246521698636.16,28719.943297228776,0.0,1.0
1445,insert,150272910325778.44,229733.00651962188,0.0,1.0
